# {"t_start": 1733579369.3844423, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-50.0,50,1771.834215
-50.0,50,1773.156538
-50.0,50,1774.478132
0.0,50,1775.840621
-50.0,50,1777.170275
-50.0,50,1778.495682
-50.0,50,1779.822924
-50.0,50,1781.307425
-15.0,50,1781.41204
-50.0,50,1781.504046
-50.0,50,1781.596825
-50.0,50,1781.688543
-50.0,50,1781.77804
-50.0,50,1781.868491
-12.0,50,1781.959572
-50.0,50,1782.045354
-50.0,50,1782.130909
-12.0,50,1782.217986
-50.0,50,1783.518055
-50.0,50,1784.853808
-46.0,50,1786.18896
-50.0,50,1787.52522
-15.0,50,1788.869161
-50.0,50,1790.218787
-44.0,50,1791.540171
-50.0,50,1792.884472
-50.0,50,1794.242344
-50.0,50,1795.946174
-20.0,50,1796.04517
-50.0,50,1796.138948
-50.0,50,1796.231514
-50.0,50,1796.321948
-50.0,50,1796.413152
-50.0,50,1796.509824
-50.0,50,1796.602415
-50.0,50,1796.70245
-50.0,50,1796.788437
-16.0,50,1796.879757
-50.0,50,1798.230793
-50.0,50,1799.572436
-50.0,50,1800.90235
-50.0,50,1802.235341
-25.0,50,1803.564162
-50.0,50,1804.885967
-50.0,50,1806.210787
-50.0,50,1807.545936
-50.0,50,1808.942137
-50.0,50,1810.411775
-34.0,50,1810.532601
-50.0,50,1810.639573
-50.0,50,1810.738819
-50.0,50,1810.829801
-50.0,50,1810.915944
-50.0,50,1811.005095
-50.0,50,1811.098438
-50.0,50,1811.19
-50.0,50,1811.275561
-48.0,50,1811.358005
-26.0,50,1812.669659
-50.0,50,1813.998377
-50.0,50,1815.341125
-50.0,50,1817.098423
-50.0,50,1818.749395
-50.0,50,1820.189209
-41.0,50,1821.785794
-50.0,50,1823.336821
-50.0,50,1825.039207
-50.0,50,1826.674713
-50.0,50,1826.776347
-50.0,50,1826.876628
-50.0,50,1826.993663
-50.0,50,1827.098085
-48.0,50,1827.19857
-50.0,50,1827.290526
0.0,50,1827.389547
-50.0,50,1827.511358
-33.0,50,1827.610147
-49.0,50,1827.694244
-50.0,50,1829.044901
-50.0,50,1830.403593
-50.0,50,1831.772773
-50.0,50,1833.277935
-50.0,50,1834.908964
-50.0,50,1836.458056
-46.0,50,1838.072357
-50.0,50,1839.501344
-50.0,50,1841.098108
-8.0,50,1842.679316
-50.0,50,1842.810636
-50.0,50,1842.940254
-50.0,50,1843.087722
-50.0,50,1843.20775
-50.0,50,1843.340274
-50.0,50,1843.468404
-50.0,50,1843.585983
-50.0,50,1843.736861
-9.0,50,1843.852882
-50.0,50,1843.957588
-50.0,50,1845.613775
-32.0,50,1847.426595
0.0,50,1849.191514
-50.0,50,1850.895523
-50.0,50,1852.97633
-50.0,50,1855.063069
-50.0,50,1856.985761
-50.0,50,1858.950051
-23.0,50,1860.980937
-50.0,50,1863.063563
-50.0,50,1863.164133
-50.0,50,1863.295551
-50.0,50,1863.466622
-50.0,50,1863.565644
-50.0,50,1863.674342
-50.0,50,1863.80882
-50.0,50,1863.909105
-50.0,50,1864.036866
-50.0,50,1864.17002
-49.0,50,1864.309438
-50.0,50,1866.268306
-50.0,50,1868.595804
-50.0,50,1870.533992
-50.0,50,1871.980314
0.0,50,1873.449922
-47.0,50,1874.846707
-50.0,50,1876.216182
-50.0,50,1877.60759
-50.0,50,1879.081903
-50.0,50,1880.485816
0.0,50,1880.582135
-50.0,50,1880.67971
-50.0,50,1880.771787
0.0,50,1880.864996
-50.0,50,1880.956413
-50.0,50,1881.046086
-48.0,50,1881.136275
-50.0,50,1881.248958
-50.0,50,1881.351939
-50.0,50,1881.446229
-19.0,50,1882.956971
-50.0,50,1884.530516
-50.0,50,1886.252551
-50.0,50,1888.056595
-50.0,50,1889.56338
-47.0,50,1891.198104
-50.0,50,1892.702476
-50.0,50,1894.062877
-48.0,50,1895.534807
-50.0,50,1896.906329
-50.0,50,1897.004441
-50.0,50,1897.102958
-50.0,50,1897.202531
-50.0,50,1897.298739
-15.0,50,1897.400399
-50.0,50,1897.502577
-50.0,50,1897.594683
-17.0,50,1897.689072
-50.0,50,1897.778702
-50.0,50,1897.87222
-24.0,50,1899.27265
-50.0,50,1900.651209
-50.0,50,1901.987381
-50.0,50,1903.379949
-13.0,50,1904.706405
-50.0,50,1906.043759
-50.0,50,1907.377894
-12.0,50,1908.741512
-50.0,50,1910.083655
-50.0,50,1911.448679
-50.0,50,1911.54491
-50.0,50,1911.640767
-50.0,50,1911.74342
-50.0,50,1911.831892
-50.0,50,1911.925027
-50.0,50,1912.01389
-50.0,50,1912.099332
-50.0,50,1912.18789
0.0,50,1912.274179
-50.0,50,1912.361008
0.0,50,1913.666404
-50.0,50,1915.011498
-50.0,50,1916.354953
0.0,50,1917.683834
-50.0,50,1919.088067
-50.0,50,1920.41431
-50.0,50,1921.74188
-50.0,50,1923.077982
-20.0,50,1924.407324
-50.0,50,1925.766099
-50.0,50,1925.865323
-50.0,50,1925.965715
-50.0,50,1926.056474
-50.0,50,1926.147981
-50.0,50,1926.237728
-50.0,50,1926.331294
-50.0,50,1926.419351
-50.0,50,1926.510539
-50.0,50,1926.601256
-50.0,50,1926.692114
-50.0,50,1927.98836
-50.0,50,1929.337475
-50.0,50,1930.668267
0.0,50,1931.99876
-50.0,50,1933.328011
-50.0,50,1934.661744
-50.0,50,1935.987151
-50.0,50,1937.317393
-50.0,50,1938.665667
-50.0,50,1940.012702
-50.0,50,1940.113103
-50.0,50,1940.208862
-17.0,50,1940.302568
-50.0,50,1940.393718
-50.0,50,1940.491844
-50.0,50,1940.577205
-50.0,50,1940.662258
-50.0,50,1940.761956
-50.0,50,1940.844767
-50.0,50,1940.927278
-50.0,50,1942.23386
-50.0,50,1943.567199
-33.0,50,1944.90331
-50.0,50,1946.229383
-50.0,50,1947.568193
0.0,50,1948.919567
-50.0,50,1950.241593
-50.0,50,1951.567182
-50.0,50,1952.894755
-50.0,50,1954.242008
-50.0,50,1954.346001
-50.0,50,1954.439558
-50.0,50,1954.52854
-50.0,50,1954.630584
-13.0,50,1954.728684
-50.0,50,1954.815835
-50.0,50,1954.903283
-50.0,50,1954.986367
-50.0,50,1955.079466
-29.0,50,1955.168669
-50.0,50,1956.463643
-50.0,50,1957.793499
-8.0,50,1959.135618
-26.0,50,1960.543274
-50.0,50,1961.865744
-10.0,50,1963.195576
-50.0,50,1964.520468
-50.0,50,1965.845834
0.0,50,1967.171377
-50.0,50,1968.545851
-50.0,50,1968.642879
-50.0,50,1968.749552
-50.0,50,1968.8406
-50.0,50,1968.93227
-50.0,50,1969.024391
-50.0,50,1969.115694
-50.0,50,1969.207305
-50.0,50,1969.290235
0.0,50,1969.375613
-50.0,50,1969.457788
-50.0,50,1970.751366
-50.0,50,1972.082282
-50.0,50,1973.416297
-50.0,50,1974.748827
-50.0,50,1976.09339
-50.0,50,1977.416922
-50.0,50,1978.769222
-19.0,50,1980.09106
-50.0,50,1981.415946
0.0,50,1982.758918
-50.0,50,1982.859527
-50.0,50,1982.959627
-50.0,50,1983.061401
-50.0,50,1983.1536
-50.0,50,1983.243772
-17.0,50,1983.331829
-50.0,50,1983.429027
-50.0,50,1983.526809
-50.0,50,1983.62058
-50.0,50,1983.700716
-50.0,50,1985.002639
-50.0,50,1986.324894
-50.0,50,1987.67254
-50.0,50,1989.006755
-50.0,50,1990.355792
-45.0,50,1991.693134
-48.0,50,1993.016397
-50.0,50,1994.342962
-50.0,50,1995.667737
-50.0,50,1997.026365
-50.0,50,1997.131101
-50.0,50,1997.2299
-50.0,50,1997.325957
-33.0,50,1997.417803
-50.0,50,1997.506362
-50.0,50,1997.597248
-50.0,50,1997.682144
-50.0,50,1997.768097
-50.0,50,1997.860051
-22.0,50,1997.941959
0.0,50,1999.253862
-50.0,50,2000.586427
-50.0,50,2001.915171
-50.0,50,2003.251768
-19.0,50,2004.573681
-50.0,50,2005.894224
-50.0,50,2007.231069
-26.0,50,2008.585627
-50.0,50,2009.906424
-50.0,50,2011.248528
-50.0,50,2011.347567
-50.0,50,2011.443062
-50.0,50,2011.542391
-12.0,50,2011.630616
-50.0,50,2011.719403
-50.0,50,2011.807658
-50.0,50,2011.896726
-50.0,50,2011.979944
-50.0,50,2012.068515
-16.0,50,2012.155321
-50.0,50,2013.443644
-50.0,50,2014.78758
-50.0,50,2015.997255
-50.0,50,2017.1477
-50.0,50,2018.338391
-50.0,50,2019.521234
-50.0,50,2020.702308
-50.0,50,2021.888224
-50.0,50,2023.154987
-50.0,50,2024.488204
-50.0,50,2024.58904
-12.0,50,2024.68356
-50.0,50,2024.768785
-50.0,50,2024.855929
-50.0,50,2024.943701
-44.0,50,2025.031171
-50.0,50,2025.116837
-50.0,50,2025.199111
-50.0,50,2025.281391
-50.0,50,2025.363806
0.0,50,2026.600506
-50.0,50,2027.914337
-50.0,50,2029.273389
-50.0,50,2030.615103
-50.0,50,2031.949558
-44.0,50,2033.294097
-50.0,50,2034.638175
-50.0,50,2035.994553
-30.0,50,2037.332015
0.0,50,2038.700628
-50.0,50,2038.806056
-50.0,50,2038.897075
-50.0,50,2038.989124
-50.0,50,2039.079231
-50.0,50,2039.172563
-50.0,50,2039.266316
-50.0,50,2039.355666
-50.0,50,2039.441899
-50.0,50,2039.529225
-31.0,50,2039.625011
-44.0,50,2040.922605
-41.0,50,2042.254008
-39.0,50,2043.585867
-50.0,50,2044.913771
-50.0,50,2046.240981
-49.0,50,2047.580184
-50.0,50,2048.92212
-50.0,50,2050.255992
-50.0,50,2051.583092
-50.0,50,2053.022568
-50.0,50,2053.1198
-50.0,50,2053.214695
-50.0,50,2053.314182
-50.0,50,2053.408326
-50.0,50,2053.495058
-50.0,50,2053.585191
0.0,50,2053.672756
-50.0,50,2053.759278
-50.0,50,2053.855827
-31.0,50,2053.942363
-50.0,50,2055.248581
-24.0,50,2056.585015
0.0,50,2057.919124
-14.0,50,2059.258654
-50.0,50,2060.597131
-16.0,50,2061.931986
-50.0,50,2063.258852
-50.0,50,2064.585269
-49.0,50,2065.915415
-50.0,50,2067.259153
-50.0,50,2067.370073
-14.0,50,2067.465544
-50.0,50,2067.558787
-50.0,50,2067.648447
-39.0,50,2067.738497
-50.0,50,2067.843324
-50.0,50,2067.927018
-50.0,50,2068.012645
-50.0,50,2068.096487
-50.0,50,2068.183418
-33.0,50,2069.492757
-50.0,50,2070.820982
-50.0,50,2072.153049
-50.0,50,2073.481018
-50.0,50,2074.810793
-50.0,50,2076.148433
-50.0,50,2077.46654
-50.0,50,2078.809052
-50.0,50,2080.139423
0.0,50,2081.475831
-50.0,50,2081.572071
-50.0,50,2081.674171
-50.0,50,2081.766002
-30.0,50,2081.861701
-50.0,50,2081.949767
-50.0,50,2082.03946
-50.0,50,2082.125435
-50.0,50,2082.212637
-9.0,50,2082.304713
-48.0,50,2082.393671
-50.0,50,2083.689097
-50.0,50,2085.032585
-50.0,50,2086.355294
-24.0,50,2087.682176
-13.0,50,2088.932315
-50.0,50,2090.101403
-50.0,50,2091.192219
-50.0,50,2092.279814
-50.0,50,2093.395577
-50.0,50,2094.563909
-50.0,50,2094.642686
-50.0,50,2094.721387
-50.0,50,2094.80312
-50.0,50,2094.882983
-14.0,50,2094.968891
-50.0,50,2095.044274
-50.0,50,2095.119824
-50.0,50,2095.212522
-50.0,50,2095.289252
-50.0,50,2095.361077
-34.0,50,2096.437301
-40.0,50,2097.593473
-50.0,50,2098.817495
-50.0,50,2100.006781
-45.0,50,2101.189367
-50.0,50,2102.419201
-50.0,50,2103.695989
-49.0,50,2104.96604
-50.0,50,2106.241063
-50.0,50,2107.563645
-14.0,50,2107.664706
-50.0,50,2107.762099
-17.0,50,2107.855617
-50.0,50,2107.949377
-50.0,50,2108.057
-50.0,50,2108.148597
-50.0,50,2108.235198
-50.0,50,2108.331669
-50.0,50,2108.431388
-48.0,50,2108.531699
-50.0,50,2109.833069
-50.0,50,2111.172131
-50.0,50,2112.504103
-47.0,50,2113.843069
-50.0,50,2115.170921
-50.0,50,2116.499453
-50.0,50,2117.82494
-50.0,50,2119.168715
-50.0,50,2120.505809
-50.0,50,2121.856909
-50.0,50,2121.957983
-46.0,50,2122.059098
-50.0,50,2122.152093
-50.0,50,2122.245385
-50.0,50,2122.338521
-50.0,50,2122.427703
-50.0,50,2122.519038
-50.0,50,2122.618648
-8.0,50,2122.70485
-50.0,50,2122.79212
-50.0,50,2124.093229
-50.0,50,2125.423342
-50.0,50,2126.748454
-47.0,50,2128.106284
-50.0,50,2129.438956
-50.0,50,2130.763104
-50.0,50,2132.092849
-50.0,50,2133.500754
-50.0,50,2134.832986
-49.0,50,2136.175599
-49.0,50,2136.274316
-8.0,50,2136.372496
-50.0,50,2136.468033
-50.0,50,2136.555609
-8.0,50,2136.642823
-50.0,50,2136.729192
-50.0,50,2136.815278
-50.0,50,2136.901349
-50.0,50,2136.985854
-50.0,50,2137.069367
-50.0,50,2138.366083
-50.0,50,2139.69493
-50.0,50,2141.016652
-50.0,50,2142.337115
-50.0,50,2143.671836
-50.0,50,2145.000487
-50.0,50,2146.333781
-50.0,50,2147.662328
-50.0,50,2148.999014
-50.0,50,2150.37098
-50.0,50,2150.47652
-50.0,50,2150.575813
-50.0,50,2150.666337
-50.0,50,2150.76034
-50.0,50,2150.850961
-50.0,50,2150.941391
-50.0,50,2151.03558
0.0,50,2151.118825
-50.0,50,2151.212878
-50.0,50,2151.295167
-50.0,50,2152.588247
-50.0,50,2153.922774
-50.0,50,2155.257463
-50.0,50,2156.5902
-40.0,50,2157.918054
-28.0,50,2159.257141
-50.0,50,2160.574682
-50.0,50,2161.908038
-48.0,50,2163.230367
-11.0,50,2164.566306
-11.0,50,2164.663747
-50.0,50,2164.754793
-46.0,50,2164.849778
-50.0,50,2164.949765
-50.0,50,2165.039371
-50.0,50,2165.131605
-50.0,50,2165.226799
-50.0,50,2165.310734
0.0,50,2165.397379
-20.0,50,2165.485613
-50.0,50,2166.784802
0.0,50,2168.106714
-50.0,50,2169.453013
-50.0,50,2170.778579
-43.0,50,2172.108643
-15.0,50,2173.44935
-50.0,50,2174.784425
-50.0,50,2176.09753
-50.0,50,2177.417145
-50.0,50,2178.786069
-50.0,50,2178.887919
-50.0,50,2178.981651
-50.0,50,2179.076352
-11.0,50,2179.1661
-50.0,50,2179.253917
-15.0,50,2179.344244
-50.0,50,2179.432177
-50.0,50,2179.526726
-50.0,50,2179.616638
-50.0,50,2179.697743
-50.0,50,2180.986643
-26.0,50,2182.324973
-21.0,50,2183.656135
-50.0,50,2184.991686
-50.0,50,2186.376365
-50.0,50,2187.707632
-50.0,50,2189.06383
-25.0,50,2190.398274
-50.0,50,2191.74503
-50.0,50,2193.096488
-50.0,50,2193.205126
-50.0,50,2193.29799
-14.0,50,2193.389758
-50.0,50,2193.484384
-50.0,50,2193.583811
-47.0,50,2193.676991
-50.0,50,2193.765103
-50.0,50,2193.856036
-50.0,50,2193.952081
-50.0,50,2194.041462
-50.0,50,2195.334328
-27.0,50,2196.666203
-50.0,50,2197.993489
-49.0,50,2199.332437
-50.0,50,2200.651828
-50.0,50,2201.983049
-5.0,50,2203.306679
-50.0,50,2204.636634
-50.0,50,2205.963034
-15.0,50,2207.31379
-50.0,50,2207.417997
-50.0,50,2207.518474
-50.0,50,2207.623735
-50.0,50,2207.710827
-50.0,50,2207.800646
0.0,50,2207.88621
-50.0,50,2207.978438
-50.0,50,2208.067832
-50.0,50,2208.163123
-50.0,50,2208.248958
-50.0,50,2209.572124
-50.0,50,2210.818625
-50.0,50,2211.981741
-50.0,50,2213.212968
-50.0,50,2214.365162
-50.0,50,2215.443978
-50.0,50,2216.488876
-50.0,50,2217.530334
-50.0,50,2218.594348
-11.0,50,2219.660491
-50.0,50,2219.738741
-50.0,50,2219.817252
-50.0,50,2219.902897
-47.0,50,2219.982693
-50.0,50,2220.062946
0.0,50,2220.138386
-50.0,50,2220.224127
-50.0,50,2220.309584
-50.0,50,2220.40105
-50.0,50,2220.479558
-50.0,50,2221.49387
-50.0,50,2222.551422
-50.0,50,2223.664575
-19.0,50,2224.78157
-26.0,50,2225.899449
-14.0,50,2227.016112
-11.0,50,2228.204391
-50.0,50,2229.40863
-50.0,50,2230.607359
-8.0,50,2231.812345
-50.0,50,2231.905535
-50.0,50,2231.990095
-50.0,50,2232.084432
0.0,50,2232.169647
-50.0,50,2232.25608
-50.0,50,2232.34693
-50.0,50,2232.435359
-50.0,50,2232.521445
-50.0,50,2232.615942
-50.0,50,2232.705907
-50.0,50,2234.011603
-8.0,50,2235.353829
-50.0,50,2236.689815
-50.0,50,2238.036692
-50.0,50,2239.399298
-50.0,50,2240.735448
-50.0,50,2242.066924
-50.0,50,2243.407438
-16.0,50,2244.740834
-50.0,50,2246.116422
-50.0,50,2246.215786
-50.0,50,2246.316167
-50.0,50,2246.407676
-15.0,50,2246.496349
-50.0,50,2246.592719
-50.0,50,2246.687403
-50.0,50,2246.777127
-50.0,50,2246.863432
-15.0,50,2246.952695
-12.0,50,2247.037987
-50.0,50,2248.341879
-50.0,50,2249.693137
-50.0,50,2251.019441
-50.0,50,2252.367193
-50.0,50,2253.69889
-38.0,50,2255.028234
-50.0,50,2256.358219
-50.0,50,2257.691065
-50.0,50,2259.036883
-9.0,50,2260.37939
-50.0,50,2260.486615
-50.0,50,2260.582123
-50.0,50,2260.674232
-50.0,50,2260.761017
-50.0,50,2260.853232
-50.0,50,2260.939528
-50.0,50,2261.025573
-9.0,50,2261.115549
-4.0,50,2261.210113
-22.0,50,2261.292241
-47.0,50,2262.591474
-50.0,50,2263.917331
-50.0,50,2265.239522
0.0,50,2266.568722
-50.0,50,2267.895615
-50.0,50,2269.251283
-50.0,50,2270.570621
-19.0,50,2271.898083
-50.0,50,2273.300463
-50.0,50,2274.668694
-50.0,50,2274.775903
0.0,50,2274.868445
-50.0,50,2274.958886
-16.0,50,2275.047838
-50.0,50,2275.139707
-50.0,50,2275.239398
-50.0,50,2275.326034
-50.0,50,2275.411711
-50.0,50,2275.49864
-50.0,50,2275.580081
-50.0,50,2276.879852
-50.0,50,2278.204296
-50.0,50,2279.545266
-50.0,50,2280.869817
-50.0,50,2282.195271
-34.0,50,2283.527934
-16.0,50,2284.858058
-50.0,50,2286.183227
-50.0,50,2287.502561
-50.0,50,2288.878111
-50.0,50,2288.978778
-50.0,50,2289.081908
-18.0,50,2289.176386
-50.0,50,2289.261833
-50.0,50,2289.348348
-50.0,50,2289.445559
-50.0,50,2289.528704
-37.0,50,2289.625806
-17.0,50,2289.717417
-50.0,50,2289.800221
-50.0,50,2291.090803
-50.0,50,2292.764212
-50.0,50,2294.116847
-50.0,50,2295.489124
-50.0,50,2296.889417
-50.0,50,2298.248926
-50.0,50,2299.601974
-50.0,50,2300.92739
-50.0,50,2302.246282
-50.0,50,2303.589963
-50.0,50,2303.69196
-50.0,50,2303.788102
-46.0,50,2303.882041
-50.0,50,2303.984384
-50.0,50,2304.083172
-50.0,50,2304.178517
-6.0,50,2304.264642
-50.0,50,2304.359858
-9.0,50,2304.448051
-50.0,50,2304.52879
-50.0,50,2305.825653
-10.0,50,2307.144942
-50.0,50,2308.481252
-50.0,50,2309.819723
-32.0,50,2311.144632
-50.0,50,2312.474141
-50.0,50,2313.800217
-50.0,50,2315.124876
-50.0,50,2316.46122
-50.0,50,2317.803078
-50.0,50,2317.903826
-50.0,50,2318.017803
-50.0,50,2318.121987
-50.0,50,2318.208993
-50.0,50,2318.304703
-50.0,50,2318.39776
-8.0,50,2318.488283
-50.0,50,2318.5944
-9.0,50,2318.681449
-50.0,50,2318.762632
-50.0,50,2320.066151
0.0,50,2321.400633
0.0,50,2322.727042
-50.0,50,2324.051629
-50.0,50,2325.378822
-50.0,50,2326.704051
-50.0,50,2328.028135
-50.0,50,2329.36922
-49.0,50,2330.701305
-50.0,50,2332.04144
-50.0,50,2332.139079
-50.0,50,2332.233989
-50.0,50,2332.327241
-50.0,50,2332.416585
-50.0,50,2332.502791
-50.0,50,2332.590858
-50.0,50,2332.679169
-50.0,50,2332.767109
-11.0,50,2332.867494
-12.0,50,2332.953676
-50.0,50,2334.273103
-50.0,50,2335.599354
-50.0,50,2337.034949
-50.0,50,2338.261955
-48.0,50,2339.430727
-10.0,50,2340.605412
-50.0,50,2341.795076
-29.0,50,2342.97544
-19.0,50,2344.157711
-50.0,50,2345.444167
-50.0,50,2345.546052
-50.0,50,2345.642757
-17.0,50,2345.738598
-50.0,50,2345.821732
-50.0,50,2345.910283
-50.0,50,2346.002937
-50.0,50,2346.088565
-50.0,50,2346.180814
-9.0,50,2346.27381
-50.0,50,2346.352045
-50.0,50,2347.591334
-50.0,50,2348.889157
-50.0,50,2350.20094
-50.0,50,2351.537499
-21.0,50,2352.869776
-50.0,50,2354.206994
-50.0,50,2355.545104
-50.0,50,2356.882402
-29.0,50,2358.211422
-50.0,50,2359.591072
-50.0,50,2359.714735
-50.0,50,2359.807014
-50.0,50,2359.90786
-9.0,50,2359.995516
-50.0,50,2360.087381
-50.0,50,2360.185792
-50.0,50,2360.271324
-14.0,50,2360.363346
-50.0,50,2360.456862
-50.0,50,2360.542833
-50.0,50,2361.849203
-50.0,50,2363.17197
-50.0,50,2364.499342
-50.0,50,2365.826102
-50.0,50,2367.16101
-50.0,50,2368.524953
-15.0,50,2369.850222
-50.0,50,2371.180624
-50.0,50,2372.507682
-50.0,50,2373.856846
-50.0,50,2373.952734
-13.0,50,2374.059114
-50.0,50,2374.154467
-50.0,50,2374.241804
-50.0,50,2374.328161
-50.0,50,2374.422866
-50.0,50,2374.532853
-7.0,50,2374.627555
-50.0,50,2374.718689
-50.0,50,2374.800903
-50.0,50,2376.103211
-50.0,50,2377.32234
-50.0,50,2378.446423
-50.0,50,2379.561833
-50.0,50,2380.698534
-50.0,50,2381.838178
-50.0,50,2382.973373
-50.0,50,2384.181681
-27.0,50,2385.402652
-50.0,50,2386.657427
-50.0,50,2386.765927
-50.0,50,2386.855463
-50.0,50,2386.939405
-50.0,50,2387.027826
-30.0,50,2387.11701
-3.0,50,2387.199883
-10.0,50,2387.285086
-50.0,50,2387.364548
-50.0,50,2387.444273
-50.0,50,2387.523308
-50.0,50,2388.75201
-50.0,50,2390.063751
-44.0,50,2391.405919
-47.0,50,2392.752276
-50.0,50,2394.093646
-50.0,50,2395.442303
-50.0,50,2396.852319
-50.0,50,2398.205515
-50.0,50,2399.552471
-50.0,50,2400.909636
-50.0,50,2401.022929
-15.0,50,2401.117258
-12.0,50,2401.208833
-50.0,50,2401.296886
-50.0,50,2401.386984
-5.0,50,2401.477559
-17.0,50,2401.569554
-50.0,50,2401.661209
-50.0,50,2401.747288
-50.0,50,2401.829176
-23.0,50,2403.141829
0.0,50,2404.468317
-49.0,50,2405.808008
-50.0,50,2407.138756
-50.0,50,2408.476739
-50.0,50,2409.807828
-50.0,50,2411.134997
-17.0,50,2412.474795
0.0,50,2413.798437
-48.0,50,2415.152489
-50.0,50,2415.249801
-50.0,50,2415.357672
-48.0,50,2415.460953
-7.0,50,2415.555784
-5.0,50,2415.647415
-50.0,50,2415.739361
-50.0,50,2415.827353
-50.0,50,2415.921998
-50.0,50,2416.01244
-50.0,50,2416.092972
-50.0,50,2417.399897
-50.0,50,2418.757786
-27.0,50,2420.095592
-50.0,50,2421.423625
-6.0,50,2422.758746
-50.0,50,2424.095964
-50.0,50,2425.432097
-50.0,50,2426.764887
-50.0,50,2428.112396
-13.0,50,2429.48066
-18.0,50,2429.578429
-50.0,50,2429.674804
-50.0,50,2429.765426
-15.0,50,2429.856385
-50.0,50,2429.956122
-50.0,50,2430.046176
-50.0,50,2430.1333
-3.0,50,2430.220817
0.0,50,2430.30576
-50.0,50,2430.393284
-50.0,50,2431.700615
-50.0,50,2433.038948
-50.0,50,2434.366246
-50.0,50,2435.691971
-50.0,50,2437.017802
-50.0,50,2438.362174
-50.0,50,2439.710179
-50.0,50,2441.038993
-50.0,50,2442.380594
-43.0,50,2443.739224
-16.0,50,2443.839484
-8.0,50,2443.935788
0.0,50,2444.03764
-50.0,50,2444.129888
-50.0,50,2444.218769
-50.0,50,2444.310511
-44.0,50,2444.394771
-50.0,50,2444.497525
-16.0,50,2444.594025
-50.0,50,2444.682919
-49.0,50,2445.98876
-50.0,50,2447.331936
-50.0,50,2448.68897
-35.0,50,2450.036522
-50.0,50,2451.363277
-50.0,50,2452.713708
-48.0,50,2454.047876
-50.0,50,2455.396571
-50.0,50,2456.788417
-50.0,50,2458.139751
-15.0,50,2458.245917
-41.0,50,2458.359005
-50.0,50,2458.460328
-48.0,50,2458.570065
-50.0,50,2458.659767
-8.0,50,2458.746874
-50.0,50,2458.830343
-50.0,50,2458.914349
-50.0,50,2459.000422
-50.0,50,2459.081813
-50.0,50,2460.384708
-50.0,50,2461.722051
-27.0,50,2463.053411
-50.0,50,2464.388509
-37.0,50,2465.742821
-50.0,50,2467.330392
-50.0,50,2468.54264
-50.0,50,2469.698355
-50.0,50,2470.882791
-9.0,50,2472.089873
-10.0,50,2472.178634
-50.0,50,2472.263679
-50.0,50,2472.343113
-50.0,50,2472.429461
-6.0,50,2472.515859
-50.0,50,2472.608886
-50.0,50,2472.698811
-48.0,50,2472.776402
-50.0,50,2472.865269
-5.0,50,2472.943751
-50.0,50,2474.111233
-50.0,50,2475.370054
-30.0,50,2476.647647
-49.0,50,2477.926836
-50.0,50,2479.228062
-50.0,50,2480.57055
-48.0,50,2481.903999
-50.0,50,2483.255757
0.0,50,2484.601937
-17.0,50,2485.963841
-50.0,50,2486.061895
-50.0,50,2486.153487
-50.0,50,2486.253863
-9.0,50,2486.345069
-50.0,50,2486.4331
0.0,50,2486.519572
-50.0,50,2486.612546
-15.0,50,2486.700379
-50.0,50,2486.784779
-13.0,50,2486.866937
-50.0,50,2488.183429
-50.0,50,2489.546372
-50.0,50,2490.891618
-50.0,50,2492.223773
-49.0,50,2493.563004
-50.0,50,2494.910621
-50.0,50,2496.249506
-16.0,50,2497.589088
-50.0,50,2498.949115
-50.0,50,2500.374319
-50.0,50,2500.480526
-50.0,50,2500.582294
-50.0,50,2500.682211
-20.0,50,2500.777686
-50.0,50,2500.868724
-50.0,50,2500.963084
-50.0,50,2501.062185
-50.0,50,2501.146373
-48.0,50,2501.231522
-50.0,50,2501.320731
-50.0,50,2502.650944
-21.0,50,2504.038937
-50.0,50,2505.685761
-50.0,50,2507.292429
-50.0,50,2508.713419
-50.0,50,2510.074776
-50.0,50,2511.435241
-50.0,50,2512.774998
-37.0,50,2514.123337
-5.0,50,2515.493888
-50.0,50,2515.602341
-50.0,50,2515.693917
0.0,50,2515.78308
-50.0,50,2515.870759
-50.0,50,2516.020818
-50.0,50,2516.114769
-50.0,50,2516.207139
-50.0,50,2516.292912
-50.0,50,2516.382884
-50.0,50,2516.472935
-50.0,50,2517.785632
-50.0,50,2519.146812
-50.0,50,2520.504277
-50.0,50,2521.837094
-50.0,50,2523.175897
-49.0,50,2524.521671
-15.0,50,2525.874386
-16.0,50,2527.143929
-7.0,50,2528.30261
-50.0,50,2529.470336
-48.0,50,2529.562756
-47.0,50,2529.643021
-50.0,50,2529.731131
-50.0,50,2529.811636
-50.0,50,2529.893244
-48.0,50,2529.974423
-50.0,50,2530.066204
-50.0,50,2530.148491
-8.0,50,2530.228216
-50.0,50,2530.307714
-50.0,50,2531.435932
-50.0,50,2532.593864
-34.0,50,2533.748296
-50.0,50,2534.955081
-50.0,50,2536.206799
-50.0,50,2537.456182
-50.0,50,2538.724918
-50.0,50,2540.032602
-50.0,50,2541.381745
-50.0,50,2542.750326
-17.0,50,2542.852467
-50.0,50,2542.943502
-14.0,50,2543.036787
-10.0,50,2543.126028
-50.0,50,2543.222953
-13.0,50,2543.314778
0.0,50,2543.400371
-50.0,50,2543.485105
