# {"t_start": 1745264905.2853973, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-50.0,50,2099.552672
-5.0,50,2099.654807
-50.0,50,2099.763598
0.0,50,2099.858632
-50.0,50,2102.315388
-50.0,50,2107.263631
-49.0,50,2110.680566
-50.0,50,2112.102078
-50.0,50,2113.530632
-50.0,50,2115.058839
-50.0,50,2120.072914
-50.0,50,2124.726679
-50.0,50,2126.15713
-50.0,50,2127.608819
-50.0,50,2127.711456
-50.0,50,2127.817178
-50.0,50,2127.924976
-50.0,50,2128.032203
-50.0,50,2128.136443
-50.0,50,2128.259622
-50.0,50,2128.377542
-50.0,50,2128.496595
-50.0,50,2128.599917
-48.0,50,2128.695802
-50.0,50,2131.284682
-50.0,50,2136.423707
-17.0,50,2139.916151
-50.0,50,2141.34306
-50.0,50,2142.783272
-50.0,50,2144.273154
-48.0,50,2149.103561
-50.0,50,2153.59354
-50.0,50,2155.035945
-50.0,50,2156.487127
-50.0,50,2156.59902
-50.0,50,2156.70256
-49.0,50,2156.805097
-50.0,50,2156.911811
-50.0,50,2157.026485
0.0,50,2157.12884
-50.0,50,2157.230905
-50.0,50,2157.341879
-50.0,50,2157.4506
-50.0,50,2157.553503
-48.0,50,2159.466419
-50.0,50,2164.280838
-50.0,50,2168.385562
-50.0,50,2169.809567
-50.0,50,2171.246354
-50.0,50,2172.681949
-48.0,50,2176.874883
-50.0,50,2181.936399
-50.0,50,2183.856605
-50.0,50,2185.320211
0.0,50,2185.42178
-50.0,50,2185.524537
-18.0,50,2185.633853
-50.0,50,2185.736722
-50.0,50,2185.837637
-21.0,50,2185.945742
-43.0,50,2186.053193
-50.0,50,2186.164717
-50.0,50,2186.265788
-50.0,50,2186.35971
-50.0,50,2188.014787
-50.0,50,2192.696067
-50.0,50,2197.699761
-50.0,50,2199.250873
-50.0,50,2200.851523
-50.0,50,2203.489011
0.0,50,2208.817334
0.0,50,2213.028602
-50.0,50,2214.471887
-50.0,50,2215.92411
-46.0,50,2216.0333
-50.0,50,2216.134978
-49.0,50,2216.24108
-50.0,50,2216.350664
-50.0,50,2216.457391
0.0,50,2216.558858
-19.0,50,2216.666707
-33.0,50,2216.775097
-50.0,50,2216.878239
-50.0,50,2216.976072
-50.0,50,2219.769317
-50.0,50,2224.583114
-50.0,50,2227.750459
-49.0,50,2229.184356
-50.0,50,2230.621799
-50.0,50,2232.058949
-50.0,50,2236.825483
-50.0,50,2241.525661
-50.0,50,2242.992686
-50.0,50,2244.472192
-50.0,50,2244.587672
-50.0,50,2244.689484
-50.0,50,2244.800062
-50.0,50,2244.904133
-50.0,50,2245.024308
-50.0,50,2245.125535
-50.0,50,2245.231668
-10.0,50,2245.338146
-50.0,50,2245.445475
-50.0,50,2245.545752
-50.0,50,2247.834067
-50.0,50,2253.000208
-50.0,50,2256.465497
-50.0,50,2257.908188
-50.0,50,2259.336426
-9.0,50,2260.768612
-50.0,50,2265.165972
-50.0,50,2269.844912
-50.0,50,2271.641731
-50.0,50,2273.096344
-50.0,50,2273.213037
-50.0,50,2273.323758
-50.0,50,2273.426496
-35.0,50,2273.552814
-50.0,50,2273.662424
-50.0,50,2273.777642
-49.0,50,2273.880018
-50.0,50,2273.990417
-49.0,50,2274.09732
-47.0,50,2274.196252
-50.0,50,2275.964204
-50.0,50,2280.540827
-50.0,50,2285.080629
-48.0,50,2286.513092
-50.0,50,2287.978092
-50.0,50,2289.40291
-50.0,50,2293.123945
-50.0,50,2297.955404
-50.0,50,2300.386704
-50.0,50,2301.875265
-50.0,50,2301.986991
-50.0,50,2302.091976
-50.0,50,2302.194074
-50.0,50,2302.306139
-50.0,50,2302.415825
-50.0,50,2302.523841
-50.0,50,2302.672695
-27.0,50,2302.808764
-50.0,50,2302.936782
-50.0,50,2303.03216
-50.0,50,2304.54926
-50.0,50,2309.158731
-50.0,50,2313.879839
-50.0,50,2315.325634
-49.0,50,2316.764621
-50.0,50,2318.210313
-50.0,50,2321.594189
-48.0,50,2326.346852
-50.0,50,2329.185916
-50.0,50,2330.64576
-50.0,50,2330.753818
-50.0,50,2330.860725
-50.0,50,2330.962659
-50.0,50,2331.069369
0.0,50,2331.17082
-50.0,50,2331.281867
-46.0,50,2331.384796
-50.0,50,2331.498718
-50.0,50,2331.6044
-23.0,50,2331.700515
-50.0,50,2333.149492
-50.0,50,2337.810887
-50.0,50,2342.334206
-50.0,50,2344.223265
-50.0,50,2345.652804
-50.0,50,2347.091492
-48.0,50,2350.863374
-50.0,50,2355.549395
-50.0,50,2358.319353
-50.0,50,2359.782941
-50.0,50,2359.889269
-50.0,50,2359.99363
-50.0,50,2360.095786
-50.0,50,2360.206473
0.0,50,2360.308112
-50.0,50,2360.410843
-50.0,50,2360.518093
-50.0,50,2360.624051
-50.0,50,2360.729893
-50.0,50,2360.846618
-48.0,50,2363.386598
-50.0,50,2368.104857
-50.0,50,2371.445356
-50.0,50,2373.299315
-50.0,50,2374.762774
0.0,50,2376.974687
-50.0,50,2381.507105
-50.0,50,2385.418926
-49.0,50,2386.867191
-50.0,50,2388.746647
-18.0,50,2388.853294
-50.0,50,2388.958189
-50.0,50,2389.062625
-50.0,50,2389.17633
-50.0,50,2389.27938
-50.0,50,2389.38852
-9.0,50,2389.493657
-50.0,50,2389.595468
0.0,50,2389.697265
-50.0,50,2389.791283
-50.0,50,2394.093535
-50.0,50,2398.803796
-50.0,50,2400.433851
-47.0,50,2401.869598
-15.0,50,2404.0279
-50.0,50,2408.405835
-50.0,50,2413.031855
-50.0,50,2414.701974
-32.0,50,2416.133337
-50.0,50,2417.94979
-50.0,50,2418.088551
-50.0,50,2418.210052
-50.0,50,2418.312122
-50.0,50,2418.507207
-50.0,50,2418.698377
-50.0,50,2418.814922
-50.0,50,2418.94811
-50.0,50,2419.066321
-50.0,50,2419.20575
-50.0,50,2419.313902
-50.0,50,2424.013133
-50.0,50,2427.835218
-50.0,50,2429.276384
-50.0,50,2430.746912
-50.0,50,2432.205633
-50.0,50,2436.857285
-17.0,50,2441.44118
-50.0,50,2443.100685
-50.0,50,2444.6264
-50.0,50,2446.080928
-50.0,50,2446.184372
-50.0,50,2446.294495
-50.0,50,2446.398012
-17.0,50,2446.507417
-50.0,50,2446.615378
-10.0,50,2446.726432
-50.0,50,2446.82924
-50.0,50,2447.152372
-50.0,50,2447.316838
-50.0,50,2447.723425
-22.0,50,2452.612736
-50.0,50,2456.62398
-10.0,50,2458.061208
-50.0,50,2459.50842
-50.0,50,2460.943096
-50.0,50,2464.943861
-50.0,50,2469.688721
-50.0,50,2471.743956
-50.0,50,2473.186189
-17.0,50,2474.777335
-50.0,50,2474.882922
-50.0,50,2474.985749
-50.0,50,2475.08995
-50.0,50,2475.197996
-50.0,50,2475.308561
0.0,50,2475.410946
-41.0,50,2475.51932
-50.0,50,2475.621982
-50.0,50,2475.762286
-50.0,50,2475.88774
-50.0,50,2480.970424
-50.0,50,2485.353191
-50.0,50,2486.808386
-50.0,50,2488.250454
-50.0,50,2489.687497
-50.0,50,2493.75012
-50.0,50,2498.585129
-50.0,50,2500.595562
-50.0,50,2502.037746
-50.0,50,2503.507391
-50.0,50,2503.607654
-50.0,50,2503.716039
-50.0,50,2503.889016
-50.0,50,2503.994355
-11.0,50,2504.098475
-50.0,50,2504.204542
-50.0,50,2504.31427
-50.0,50,2504.419508
-50.0,50,2504.599806
-50.0,50,2504.70675
-50.0,50,2509.608835
-50.0,50,2514.020804
-50.0,50,2515.45556
-50.0,50,2516.88946
-50.0,50,2518.326868
-47.0,50,2521.659387
-23.0,50,2526.548819
-50.0,50,2529.173622
0.0,50,2530.612364
-50.0,50,2532.073379
-50.0,50,2532.178073
-50.0,50,2532.285232
-50.0,50,2532.389288
-50.0,50,2532.496859
-50.0,50,2532.605235
-50.0,50,2532.708031
-50.0,50,2532.815503
-48.0,50,2532.923184
-50.0,50,2533.03009
-50.0,50,2533.123769
-49.0,50,2537.914398
-50.0,50,2542.403263
-50.0,50,2544.048399
-35.0,50,2545.486076
-50.0,50,2546.944628
-50.0,50,2550.136906
-50.0,50,2555.101086
-50.0,50,2557.951019
-50.0,50,2559.380799
-50.0,50,2560.862035
-50.0,50,2560.973702
-50.0,50,2561.08364
-50.0,50,2561.185749
-48.0,50,2561.290417
-50.0,50,2561.403777
-50.0,50,2561.519782
-50.0,50,2561.623505
-50.0,50,2561.738805
-50.0,50,2561.851059
-50.0,50,2561.95429
-50.0,50,2566.276147
-50.0,50,2570.829376
-50.0,50,2572.823168
-50.0,50,2574.265834
-47.0,50,2575.702641
-28.0,50,2578.047829
-47.0,50,2582.849609
-50.0,50,2586.546725
-50.0,50,2587.97451
-50.0,50,2589.427274
-36.0,50,2589.533594
-50.0,50,2589.638469
0.0,50,2589.738801
-50.0,50,2589.851032
-50.0,50,2589.990516
-50.0,50,2590.100002
-50.0,50,2590.213089
-50.0,50,2590.321577
-50.0,50,2590.428245
-50.0,50,2590.521802
-50.0,50,2594.041728
-50.0,50,2598.962146
-50.0,50,2601.470716
-50.0,50,2602.92571
-50.0,50,2604.375383
-50.0,50,2606.241235
-50.0,50,2610.978971
-50.0,50,2615.238376
-50.0,50,2616.687752
-20.0,50,2618.161617
-50.0,50,2618.272344
-50.0,50,2618.381618
-50.0,50,2618.492468
-47.0,50,2618.597436
-50.0,50,2618.7082
-10.0,50,2618.815352
-50.0,50,2618.917269
-50.0,50,2619.02346
-15.0,50,2619.131828
-22.0,50,2619.227845
-50.0,50,2622.328412
-50.0,50,2627.075186
-50.0,50,2630.266787
-50.0,50,2631.700982
-50.0,50,2633.144181
-50.0,50,2634.656869
-28.0,50,2639.277213
-50.0,50,2644.048986
-50.0,50,2645.482277
-50.0,50,2646.93769
-45.0,50,2647.053205
-50.0,50,2647.159752
-50.0,50,2647.262172
-50.0,50,2647.37572
-50.0,50,2647.479665
-48.0,50,2647.585942
-50.0,50,2647.694565
-50.0,50,2647.815185
-50.0,50,2647.927598
-50.0,50,2648.023348
-49.0,50,2650.238653
-50.0,50,2654.79943
-50.0,50,2658.894453
-50.0,50,2660.32173
-50.0,50,2661.754706
-50.0,50,2663.198368
-50.0,50,2667.238797
-50.0,50,2671.975952
-50.0,50,2674.150369
-50.0,50,2675.58884
-50.0,50,2675.700937
-50.0,50,2675.80822
-50.0,50,2675.91946
-9.0,50,2676.026269
-50.0,50,2676.130958
-49.0,50,2676.234405
-22.0,50,2676.339024
-50.0,50,2676.452019
-50.0,50,2676.558384
-50.0,50,2676.65018
-50.0,50,2678.842528
-50.0,50,2683.485382
-46.0,50,2687.350102
-50.0,50,2689.228446
-49.0,50,2690.659194
-50.0,50,2692.541102
-50.0,50,2697.156755
0.0,50,2701.210159
-50.0,50,2702.945697
-50.0,50,2704.688893
-50.0,50,2704.7923
-50.0,50,2704.895016
-50.0,50,2704.999084
-50.0,50,2705.104188
-50.0,50,2705.207172
-46.0,50,2705.316677
-50.0,50,2705.425369
-9.0,50,2705.529209
-49.0,50,2705.642691
-50.0,50,2705.739781
-23.0,50,2710.183194
-50.0,50,2714.864786
-50.0,50,2716.428214
-48.0,50,2718.219155
-50.0,50,2719.670351
-50.0,50,2723.270101
-50.0,50,2727.948328
-50.0,50,2730.274711
-49.0,50,2731.732304
0.0,50,2733.725394
-50.0,50,2733.832675
-50.0,50,2733.938033
0.0,50,2734.067561
-50.0,50,2734.174521
-50.0,50,2734.306237
-50.0,50,2734.546248
-50.0,50,2734.6628
-50.0,50,2734.778096
-50.0,50,2734.992255
-50.0,50,2735.180686
-50.0,50,2739.950062
-50.0,50,2743.770746
-18.0,50,2745.242363
-50.0,50,2746.67625
-50.0,50,2748.613549
-50.0,50,2753.102449
-50.0,50,2757.625908
-50.0,50,2759.0632
-50.0,50,2760.489805
-50.0,50,2761.93885
-11.0,50,2762.042217
-50.0,50,2762.143812
-50.0,50,2762.246108
-14.0,50,2762.391888
-50.0,50,2762.501744
-50.0,50,2762.646755
-50.0,50,2763.099444
-50.0,50,2763.224068
-50.0,50,2763.389663
-50.0,50,2763.538866
-50.0,50,2768.126837
-50.0,50,2772.130889
-50.0,50,2773.582896
-36.0,50,2775.116265
-50.0,50,2776.542786
-48.0,50,2781.068543
-50.0,50,2785.630047
-50.0,50,2787.477104
-50.0,50,2788.923945
-50.0,50,2790.390387
-50.0,50,2790.506815
-50.0,50,2790.617828
-50.0,50,2790.728167
-50.0,50,2790.839158
-50.0,50,2790.944284
-50.0,50,2791.049294
-50.0,50,2791.15404
-50.0,50,2791.258261
-50.0,50,2791.428642
-50.0,50,2791.643553
-50.0,50,2796.759577
-50.0,50,2800.859382
-50.0,50,2802.301479
-50.0,50,2803.765168
-50.0,50,2805.241857
-50.0,50,2809.376904
-50.0,50,2813.943851
-50.0,50,2816.037344
-50.0,50,2817.474915
-50.0,50,2818.927602
-50.0,50,2819.028738
-50.0,50,2819.141903
-50.0,50,2819.244566
-50.0,50,2819.348258
-50.0,50,2819.452241
-50.0,50,2819.556336
0.0,50,2819.658353
-50.0,50,2819.762924
-11.0,50,2819.870076
-50.0,50,2819.965732
-50.0,50,2824.990345
-50.0,50,2829.574794
-50.0,50,2831.005914
-50.0,50,2832.432079
-39.0,50,2833.982414
-50.0,50,2837.902028
-50.0,50,2842.760454
-50.0,50,2844.867613
-50.0,50,2846.302562
-50.0,50,2847.753174
-50.0,50,2847.857806
-47.0,50,2847.966935
-50.0,50,2848.078298
-50.0,50,2848.180452
-50.0,50,2848.282193
-14.0,50,2848.3969
-50.0,50,2848.498434
-50.0,50,2848.604658
-50.0,50,2848.707649
-50.0,50,2848.807948
-50.0,50,2853.856266
-50.0,50,2858.425548
-50.0,50,2859.860715
-50.0,50,2861.291394
-50.0,50,2862.739765
-44.0,50,2866.202948
-50.0,50,2870.970566
-47.0,50,2873.614733
-50.0,50,2875.044251
-15.0,50,2876.494823
-48.0,50,2876.606485
-8.0,50,2876.716176
-50.0,50,2876.819225
-12.0,50,2876.924672
-50.0,50,2877.026248
-50.0,50,2877.134084
-50.0,50,2877.237734
-50.0,50,2877.348585
-12.0,50,2877.453359
-50.0,50,2877.550086
-50.0,50,2881.929743
-50.0,50,2886.698049
-50.0,50,2888.3759
-50.0,50,2889.80953
-50.0,50,2891.27874
-50.0,50,2894.117529
-50.0,50,2899.025116
-50.0,50,2902.215111
-50.0,50,2903.673438
-50.0,50,2905.126627
-50.0,50,2905.231203
-50.0,50,2905.338679
-50.0,50,2905.445859
-50.0,50,2905.550654
-50.0,50,2905.656114
-50.0,50,2905.759211
-50.0,50,2905.864849
-50.0,50,2905.967547
-50.0,50,2906.096786
-50.0,50,2906.18944
-50.0,50,2910.187906
-21.0,50,2915.011182
-50.0,50,2917.16453
-49.0,50,2918.598366
-50.0,50,2920.023413
-13.0,50,2922.255845
-50.0,50,2927.013935
-50.0,50,2930.855312
-50.0,50,2932.31961
-50.0,50,2933.773879
-13.0,50,2933.878962
-50.0,50,2933.980455
-47.0,50,2934.085256
-50.0,50,2934.195409
-50.0,50,2934.298746
-10.0,50,2934.400905
-50.0,50,2934.50247
-50.0,50,2934.603867
-50.0,50,2934.707117
-50.0,50,2934.801874
-50.0,50,2938.12032
-23.0,50,2942.645622
-50.0,50,2945.679279
-20.0,50,2947.129761
-49.0,50,2948.572503
-27.0,50,2950.054438
-50.0,50,2954.728779
-50.0,50,2959.535136
-50.0,50,2960.971672
-50.0,50,2962.460334
-50.0,50,2962.584803
-50.0,50,2962.695334
-50.0,50,2962.796668
0.0,50,2962.913494
-9.0,50,2963.016102
-50.0,50,2963.128544
-49.0,50,2963.233211
-15.0,50,2963.340337
-10.0,50,2963.444951
-50.0,50,2963.568547
-49.0,50,2965.855297
-50.0,50,2970.573878
-50.0,50,2974.392011
-50.0,50,2975.82961
-6.0,50,2977.273956
0.0,50,2978.708487
-50.0,50,2983.040411
-50.0,50,2987.567096
-46.0,50,2989.638017
-50.0,50,2991.097173
-50.0,50,2991.207276
-50.0,50,2991.310817
-6.0,50,2991.420157
-50.0,50,2991.529886
-50.0,50,2991.637615
-50.0,50,2991.741733
-50.0,50,2991.848322
-50.0,50,2991.954335
-50.0,50,2992.088283
-50.0,50,2992.204033
-49.0,50,2994.178142
-50.0,50,2998.727899
-10.0,50,3002.815691
-50.0,50,3004.616322
-50.0,50,3006.060748
-13.0,50,3007.624178
-50.0,50,3012.238986
-47.0,50,3016.725897
-50.0,50,3018.80367
-49.0,50,3020.259578
-50.0,50,3020.374061
-50.0,50,3020.479206
-50.0,50,3020.580792
-50.0,50,3020.695854
-32.0,50,3020.80195
-50.0,50,3020.917757
-50.0,50,3021.032073
-50.0,50,3021.132833
-47.0,50,3021.239534
-50.0,50,3021.330838
-49.0,50,3025.532876
-50.0,50,3030.078148
-17.0,50,3031.944172
-50.0,50,3033.784907
-50.0,50,3035.252724
-50.0,50,3038.950932
-50.0,50,3043.538167
-50.0,50,3045.863455
-50.0,50,3047.299286
-50.0,50,3049.170512
-50.0,50,3049.279771
-48.0,50,3049.385133
-50.0,50,3049.486915
-50.0,50,3049.602513
-50.0,50,3049.719375
-50.0,50,3049.822299
-50.0,50,3050.054193
-50.0,50,3050.170228
-50.0,50,3050.289441
-11.0,50,3050.402813
-14.0,50,3055.060182
-27.0,50,3059.205296
-50.0,50,3060.654859
-50.0,50,3062.108564
-50.0,50,3063.98217
-28.0,50,3068.639908
-29.0,50,3073.191717
-50.0,50,3074.750835
-50.0,50,3076.177352
-50.0,50,3077.648533
-50.0,50,3077.753741
-50.0,50,3077.864543
-10.0,50,3078.284829
-50.0,50,3078.430083
-50.0,50,3078.704015
-14.0,50,3079.01675
-50.0,50,3079.160978
-50.0,50,3079.289411
0.0,50,3079.523221
-50.0,50,3079.701006
-50.0,50,3084.346254
-50.0,50,3087.766453
-50.0,50,3089.201747
-30.0,50,3090.631169
-50.0,50,3092.078613
-50.0,50,3096.808233
-50.0,50,3101.409564
-50.0,50,3102.935683
-50.0,50,3104.463819
-50.0,50,3105.932983
-49.0,50,3106.038747
-24.0,50,3106.142389
-50.0,50,3106.249689
-50.0,50,3106.353402
-50.0,50,3106.469809
-13.0,50,3106.57496
-50.0,50,3106.76529
-50.0,50,3107.103696
-50.0,50,3107.299409
-7.0,50,3107.414011
-50.0,50,3112.38329
-50.0,50,3116.265592
-50.0,50,3117.69761
-50.0,50,3119.129828
-50.0,50,3120.567772
-50.0,50,3124.877631
-50.0,50,3129.380971
-50.0,50,3131.462775
-50.0,50,3132.893478
-50.0,50,3134.48076
-50.0,50,3134.585026
-12.0,50,3134.692634
-50.0,50,3134.805945
-50.0,50,3134.910003
-50.0,50,3135.02706
0.0,50,3135.128899
-50.0,50,3135.235098
-50.0,50,3135.343208
-50.0,50,3135.561133
-50.0,50,3135.675015
0.0,50,3140.30693
-50.0,50,3144.854311
-50.0,50,3146.296784
-50.0,50,3147.732077
-50.0,50,3149.160999
-50.0,50,3152.543339
-32.0,50,3157.416699
-50.0,50,3160.024672
-50.0,50,3161.476605
-50.0,50,3162.936208
-8.0,50,3163.038298
-50.0,50,3163.150685
-8.0,50,3163.256987
-50.0,50,3163.37553
-50.0,50,3163.503859
-50.0,50,3163.61605
-50.0,50,3163.717322
-48.0,50,3163.873542
-50.0,50,3163.993776
-50.0,50,3164.089294
0.0,50,3169.22414
-50.0,50,3173.692828
-50.0,50,3175.133637
-50.0,50,3176.570835
-50.0,50,3178.010254
-50.0,50,3181.524307
-49.0,50,3186.348032
-19.0,50,3188.851729
-50.0,50,3190.287825
-50.0,50,3191.736052
-50.0,50,3191.857064
-22.0,50,3191.962698
-50.0,50,3192.065883
-50.0,50,3192.170894
-50.0,50,3192.276875
-50.0,50,3192.37783
-50.0,50,3192.481913
-50.0,50,3192.590881
-50.0,50,3192.711006
-50.0,50,3192.804636
-50.0,50,3197.425725
-19.0,50,3202.370539
-50.0,50,3203.856935
-50.0,50,3205.293262
-37.0,50,3206.734977
-50.0,50,3209.865031
-50.0,50,3214.721056
-32.0,50,3217.595953
-50.0,50,3219.033536
-50.0,50,3220.532694
-50.0,50,3220.648976
-50.0,50,3220.759584
-50.0,50,3220.862513
-50.0,50,3220.971887
-50.0,50,3221.09522
-50.0,50,3221.206595
-50.0,50,3221.312479
-10.0,50,3221.423422
-47.0,50,3221.525049
-19.0,50,3221.622738
-50.0,50,3226.002184
-50.0,50,3230.727444
-50.0,50,3232.489638
-50.0,50,3233.960074
-49.0,50,3235.404562
-50.0,50,3238.187034
-25.0,50,3242.79193
-50.0,50,3246.434188
-49.0,50,3247.875138
-49.0,50,3249.330433
-50.0,50,3249.433043
-17.0,50,3249.537436
-50.0,50,3249.642425
-50.0,50,3249.751944
-50.0,50,3249.871625
-50.0,50,3249.982494
0.0,50,3250.084254
-50.0,50,3250.187432
-50.0,50,3250.298223
-50.0,50,3250.397331
-50.0,50,3254.273217
-50.0,50,3258.875686
0.0,50,3261.248175
-49.0,50,3262.710668
-50.0,50,3264.221817
-50.0,50,3266.443914
-50.0,50,3271.101815
-50.0,50,3275.028424
-50.0,50,3276.467565
-5.0,50,3277.92707
-50.0,50,3278.036332
-43.0,50,3278.14391
-48.0,50,3278.249399
-50.0,50,3278.355481
-50.0,50,3278.458871
-50.0,50,3278.570579
-50.0,50,3278.67637
-13.0,50,3278.780906
-15.0,50,3278.888266
-50.0,50,3278.985965
-50.0,50,3282.30832
-20.0,50,3287.116932
-50.0,50,3290.007667
-17.0,50,3291.435629
-50.0,50,3292.874354
-50.0,50,3294.612498
-50.0,50,3299.206807
0.0,50,3303.615695
-50.0,50,3305.071155
-50.0,50,3306.525076
-50.0,50,3306.62754
-48.0,50,3306.734596
-50.0,50,3306.839542
-50.0,50,3306.959249
-50.0,50,3307.073887
-13.0,50,3307.179724
-10.0,50,3307.283937
0.0,50,3307.384896
-9.0,50,3307.496028
-50.0,50,3307.588795
-50.0,50,3310.354493
-50.0,50,3315.222629
-20.0,50,3318.867378
-50.0,50,3320.308202
-50.0,50,3321.749513
-50.0,50,3324.699907
-50.0,50,3329.377756
-50.0,50,3332.364851
-50.0,50,3334.286005
-50.0,50,3335.772972
-50.0,50,3335.889102
-14.0,50,3335.998299
-50.0,50,3336.10212
-50.0,50,3336.213323
-50.0,50,3336.316663
-50.0,50,3336.429086
-50.0,50,3336.556425
-50.0,50,3336.691589
-50.0,50,3336.818146
-50.0,50,3336.943236
-50.0,50,3341.607238
-50.0,50,3345.979581
-50.0,50,3347.423656
-50.0,50,3349.271325
-50.0,50,3350.708526
-50.0,50,3355.216803
-50.0,50,3359.782702
-23.0,50,3361.235691
-50.0,50,3362.679476
-50.0,50,3364.559701
-50.0,50,3364.662868
-50.0,50,3364.768202
-50.0,50,3364.894651
-19.0,50,3365.009412
-46.0,50,3365.128158
-50.0,50,3365.241354
-8.0,50,3365.359462
-50.0,50,3365.472553
-50.0,50,3365.596729
-50.0,50,3365.701617
-49.0,50,3370.46286
-50.0,50,3374.408448
-50.0,50,3375.847089
-20.0,50,3377.482632
-14.0,50,3380.907715
-50.0,50,3385.994152
-50.0,50,3390.389701
-50.0,50,3392.188253
-50.0,50,3394.716099
-50.0,50,3399.625643
-50.0,50,3399.784857
-50.0,50,3399.939039
-50.0,50,3400.131831
-50.0,50,3400.328177
-50.0,50,3400.489099
-50.0,50,3400.627884
-50.0,50,3400.777114
-50.0,50,3400.936561
-8.0,50,3401.086236
-50.0,50,3401.22581
-12.0,50,3406.183692
-50.0,50,3408.011379
-50.0,50,3410.233129
-50.0,50,3413.964261
-50.0,50,3419.426957
-50.0,50,3423.797647
-50.0,50,3425.660002
-50.0,50,3427.466048
-50.0,50,3432.138405
-10.0,50,3437.416952
0.0,50,3437.584394
-50.0,50,3437.794363
-50.0,50,3438.002678
0.0,50,3438.145724
-50.0,50,3438.660052
-50.0,50,3438.835531
0.0,50,3439.035081
-8.0,50,3439.162412
-50.0,50,3439.29588
-50.0,50,3439.408427
-50.0,50,3441.216621
-50.0,50,3443.044629
-49.0,50,3446.466093
-50.0,50,3451.562208
-50.0,50,3455.763473
0.0,50,3457.572499
-50.0,50,3459.39723
-50.0,50,3463.178591
-50.0,50,3468.246637
-48.0,50,3472.373218
-50.0,50,3472.509025
-50.0,50,3472.646775
-50.0,50,3472.77182
-9.0,50,3472.895751
-50.0,50,3473.028271
-50.0,50,3473.155026
-50.0,50,3473.310254
-50.0,50,3473.442055
-50.0,50,3473.587566
-14.0,50,3473.702455
-50.0,50,3475.502921
-50.0,50,3478.791199
0.0,50,3484.109325
-50.0,50,3488.258695
-49.0,50,3490.055318
-35.0,50,3491.860797
-50.0,50,3495.595239
-50.0,50,3501.042072
-50.0,50,3504.78648
-50.0,50,3506.615727
-50.0,50,3506.745455
-50.0,50,3506.872975
-50.0,50,3507.008165
-50.0,50,3507.144164
-49.0,50,3507.29559
-50.0,50,3507.433181
-50.0,50,3507.568377
-50.0,50,3507.697456
-50.0,50,3507.826608
-50.0,50,3507.951706
-50.0,50,3511.08587
-50.0,50,3516.445323
-50.0,50,3520.768013
-50.0,50,3522.579739
-50.0,50,3524.503501
-50.0,50,3528.26688
-45.0,50,3533.755175
-50.0,50,3537.52893
-50.0,50,3539.363618
-47.0,50,3541.190503
-50.0,50,3541.31885
-32.0,50,3541.446996
-17.0,50,3541.583273
-50.0,50,3541.711328
-50.0,50,3541.845783
-50.0,50,3542.027754
-50.0,50,3542.185415
-50.0,50,3542.328766
-50.0,50,3542.502746
-50.0,50,3542.645813
-50.0,50,3548.265893
0.0,50,3553.259198
-50.0,50,3555.30529
-50.0,50,3557.109088
-31.0,50,3560.838229
-50.0,50,3565.981733
-50.0,50,3569.947957
-50.0,50,3571.782192
-50.0,50,3573.983306
-50.0,50,3578.901489
-15.0,50,3579.196363
-50.0,50,3579.410361
-50.0,50,3579.636683
-50.0,50,3579.822585
-50.0,50,3579.98029
-18.0,50,3580.120951
-50.0,50,3580.271577
-50.0,50,3580.447119
-16.0,50,3580.60416
-50.0,50,3580.741605
-50.0,50,3585.595478
-50.0,50,3587.411891
-50.0,50,3589.689276
-50.0,50,3593.549814
-50.0,50,3598.632281
-50.0,50,3602.185269
-50.0,50,3604.467035
-50.0,50,3606.26614
-45.0,50,3611.29543
-50.0,50,3616.348938
-50.0,50,3616.697656
-50.0,50,3616.855977
-50.0,50,3617.022217
-50.0,50,3617.182053
-50.0,50,3617.335892
-50.0,50,3617.496908
-50.0,50,3617.63912
-50.0,50,3617.764509
-23.0,50,3617.898856
-50.0,50,3618.032227
-50.0,50,3620.586362
-27.0,50,3622.408998
-50.0,50,3627.562237
-50.0,50,3632.722072
-50.0,50,3635.448089
-50.0,50,3637.275712
-50.0,50,3639.806009
-50.0,50,3644.858686
-50.0,50,3650.050906
-48.0,50,3651.898698
-50.0,50,3652.043779
-50.0,50,3652.178984
-50.0,50,3652.30583
-49.0,50,3652.435
-50.0,50,3652.598186
-50.0,50,3652.734222
-20.0,50,3652.861204
0.0,50,3652.984668
-50.0,50,3653.116315
-50.0,50,3653.236405
-50.0,50,3655.111171
-49.0,50,3660.244076
-50.0,50,3665.575969
-50.0,50,3667.721889
-50.0,50,3669.521104
-50.0,50,3671.453982
-50.0,50,3676.528126
-50.0,50,3681.801043
-50.0,50,3684.076231
-50.0,50,3685.907826
-50.0,50,3686.039105
-50.0,50,3686.167142
-10.0,50,3686.295615
-8.0,50,3686.421515
-20.0,50,3686.551093
-50.0,50,3686.676885
-50.0,50,3686.808061
-50.0,50,3686.938978
-50.0,50,3687.064471
-50.0,50,3687.187113
-50.0,50,3691.934676
-50.0,50,3697.589164
-50.0,50,3700.168596
-50.0,50,3701.988268
-50.0,50,3703.825686
0.0,50,3709.301159
-49.0,50,3714.665847
-49.0,50,3716.584616
-50.0,50,3718.432593
-50.0,50,3720.672658
-50.0,50,3720.820063
-50.0,50,3721.024887
